problem_id,grid_size,N,compilation_time,reconstruction_time,fidelity,L2,noise
6,200,10,0.6558990478515625,0.007975101470947266,0.9640872257466381,4.3224383e-05,0
7,200,10,0.6558990478515625,0.004713296890258789,0.987596297360912,9.296052e-06,0
0,200,20,10.834353923797607,0.0688471794128418,0.9971718059481579,1.5862592e-07,0
1,200,20,10.834353923797607,0.022469043731689453,0.9915553322043194,1.094403e-06,0
2,200,20,10.834353923797607,0.018011808395385742,0.997134395165021,5.4341655e-07,0
3,200,20,10.834353923797607,0.026465654373168945,0.99050791453664,9.5151523e-07,0
4,200,20,10.834353923797607,0.02733588218688965,0.14044544410268145,0.004667136,0
5,200,20,10.834353923797607,0.019629955291748047,0.1399913616466931,0.004842864,0
6,200,20,10.834353923797607,0.01733708381652832,0.9754048584409993,1.1638205e-05,0
7,200,20,10.834353923797607,0.016046762466430664,0.9882134728069969,2.3438809e-06,0
0,200,30,46.94895315170288,0.0671837329864502,0.9971718059481579,7.0500406e-08,0
1,200,30,46.94895315170288,0.06057000160217285,0.9915553322043194,4.864014e-07,0
2,200,30,46.94895315170288,0.04442405700683594,0.9971343894529919,2.4216507e-07,0
3,200,30,46.94895315170288,0.030746936798095703,0.99050791453664,4.228957e-07,0
4,200,30,46.94895315170288,0.06522583961486816,0.1324275829542196,0.0020973128,0
5,200,30,46.94895315170288,0.03885173797607422,0.13998722924293275,0.002152425,0
6,200,30,46.94895315170288,0.0342252254486084,0.9754048599520639,5.173189e-06,0
7,200,30,46.94895315170288,0.03645801544189453,0.9882145284318585,1.0417914e-06,0
0,200,40,177.23725414276123,0.5918450355529785,0.9971718059481579,3.965648e-08,0
1,200,40,177.23725414276123,0.061757802963256836,0.9915553322043194,2.736008e-07,0
2,200,40,177.23725414276123,0.04048418998718262,0.9971343899500391,1.363391e-07,0
3,200,40,177.23725414276123,0.03759288787841797,0.990507915498807,2.3787881e-07,0
4,200,40,177.23725414276123,0.03744101524353027,0.13247588448797398,0.0011812475,0
5,200,40,177.23725414276123,0.0385739803314209,0.1399872479316971,0.0012107395,0
6,200,40,177.23725414276123,0.03627276420593262,0.9754048608200923,2.91004e-06,0
7,200,40,177.23725414276123,0.037405967712402344,0.988214532799207,5.860103e-07,0
0,200,50,361.7327649593353,0.334122896194458,0.9971718059481579,2.5380146e-08,0
1,200,50,361.7327649593353,0.055433034896850586,0.9915553322043194,1.751045e-07,0
2,200,50,361.7327649593353,0.05408978462219238,0.997134389626518,8.730261e-08,0
3,200,50,361.7327649593353,0.058474063873291016,0.990507915498807,1.5224244e-07,0
4,200,50,361.7327649593353,0.05392622947692871,0.13247588597927554,0.0007564887,0
5,200,50,361.7327649593353,0.05409121513366699,0.1399872491750944,0.0007748732,0
6,200,50,361.7327649593353,0.054329872131347656,0.9754048618242841,1.8624712e-06,0
7,200,50,361.7327649593353,0.05431985855102539,0.9882145345249363,3.750472e-07,0
0,200,10,0.5854959487915039,0.0047130584716796875,0.9973376696091231,7.134173e-07,0.01
1,200,10,0.5854959487915039,0.004210948944091797,0.9917753136371897,4.4805383e-06,0.01
2,200,10,0.5854959487915039,0.01624608039855957,0.9880321008098852,2.0468126e-06,0.01
3,200,10,0.5854959487915039,0.004210948944091797,0.9904973369370251,3.9055876e-06,0.01
4,200,10,0.5854959487915039,0.0040378570556640625,0.2738860424945482,0.002584817,0.01
5,200,10,0.5854959487915039,0.0054073333740234375,0.14204691342470432,0.019292813,0.01
6,200,10,0.5854959487915039,0.007868289947509766,0.9641633175937243,4.3181848e-05,0.01
7,200,10,0.5854959487915039,0.0048160552978515625,0.9873013633845161,9.442986e-06,0.01
0,200,20,10.262380838394165,0.01059722900390625,0.9973603930820146,2.7785697e-07,0.01
1,200,20,10.262380838394165,0.009983062744140625,0.9915493959832772,1.2139914e-06,0.01
2,200,20,10.262380838394165,0.01019906997680664,0.9975114820633093,5.5708233e-07,0.01
3,200,20,10.262380838394165,0.018147945404052734,0.990322788551854,1.0295836e-06,0.01
4,200,20,10.262380838394165,0.010837793350219727,0.14109344040087776,0.004665831,0.01
5,200,20,10.262380838394165,0.009865999221801758,0.14008383658500265,0.004842776,0.01
6,200,20,10.262380838394165,0.00949716567993164,0.9756621844193473,1.1646805e-05,0.01
7,200,20,10.262380838394165,0.009648799896240234,0.9886367638331124,2.327704e-06,0.01
0,200,30,48.16771984100342,0.10641002655029297,0.9970685017228884,1.5824206e-07,0.01
1,200,30,48.16771984100342,0.021828651428222656,0.9915021311808621,5.986447e-07,0.01
2,200,30,48.16771984100342,0.021721839904785156,0.9968890211517396,2.663384e-07,0.01
3,200,30,48.16771984100342,0.021965980529785156,0.9903853200377901,4.7123203e-07,0.01
4,200,30,48.16771984100342,0.022207975387573242,0.13391782167057276,0.0020966402,0.01
5,200,30,48.16771984100342,0.02177715301513672,0.14075646160356592,0.0021531235,0.01
6,200,30,48.16771984100342,0.021366119384765625,0.9755360844060988,5.2692117e-06,0.01
7,200,30,48.16771984100342,0.021527767181396484,0.9881579578778678,1.1641413e-06,0.01
0,200,40,140.4028558731079,0.20740914344787598,0.9969465095448417,1.1557917e-07,0.01
1,200,40,140.4028558731079,0.08851814270019531,0.9913992444183317,3.552492e-07,0.01
2,200,40,140.4028558731079,0.08804583549499512,0.997311927163949,1.5210414e-07,0.01
3,200,40,140.4028558731079,0.07450175285339355,0.990606460127141,2.5214604e-07,0.01
4,200,40,140.4028558731079,0.06686091423034668,0.1320547430012191,0.0011815861,0.01
5,200,40,140.4028558731079,0.05782508850097656,0.13931814577553436,0.0012106585,0.01
6,200,40,140.4028558731079,0.06488394737243652,0.975413410190929,2.98673e-06,0.01
7,200,40,140.4028558731079,0.04568791389465332,0.9881721805184245,6.518902e-07,0.01
0,200,50,380.63024401664734,1.202775001525879,0.997298413378931,8.370521e-08,0.01
1,200,50,380.63024401664734,0.06048107147216797,0.9915839209290452,2.3957276e-07,0.01
2,200,50,380.63024401664734,0.059699296951293945,0.9970184167331744,1.0253992e-07,0.01
3,200,50,380.63024401664734,0.05900287628173828,0.9906205787713054,1.6730814e-07,0.01
4,200,50,380.63024401664734,0.06019997596740723,0.131934861455767,0.00075632834,0.01
5,200,50,380.63024401664734,0.053347110748291016,0.14421689420849526,0.0007736404,0.01
6,200,50,380.63024401664734,0.05721902847290039,0.9756014312906695,1.913971e-06,0.01
7,200,50,380.63024401664734,0.057787179946899414,0.9882364738537914,4.3342666e-07,0.01
0,200,10,0.6666679382324219,0.004766941070556641,0.9997519256869345,1.6308783e-05,0.1
1,200,10,0.6666679382324219,0.004463911056518555,0.9902461563650099,1.5627556e-05,0.1
2,200,10,0.6666679382324219,0.004875898361206055,0.9889630739274453,4.9031937e-06,0.1
3,200,10,0.6666679382324219,0.005958080291748047,0.9916410166182279,5.9883146e-06,0.1
4,200,10,0.6666679382324219,0.008385896682739258,0.27123737324465613,0.0025809123,0.1
5,200,10,0.6666679382324219,0.007619619369506836,0.1440351593418423,0.01934654,0.1
6,200,10,0.6666679382324219,0.00490880012512207,0.962014910972059,6.179051e-05,0.1
7,200,10,0.6666679382324219,0.004520893096923828,0.9877957328814826,3.098489e-05,0.1
0,200,20,10.220562934875488,0.020724058151245117,0.9987767911398283,1.1833061e-05,0.1
1,200,20,10.220562934875488,0.021053314208984375,0.9953146856478677,1.3453874e-05,0.1
2,200,20,10.220562934875488,0.028439044952392578,0.9976123414901235,3.7502277e-06,0.1
3,200,20,10.220562934875488,0.02359604835510254,0.9921706578866123,4.13013e-06,0.1
4,200,20,10.220562934875488,0.021311044692993164,0.14883145423225838,0.00467615,0.1
5,200,20,10.220562934875488,0.017161846160888672,0.15734730835711797,0.004852489,0.1
6,200,20,10.220562934875488,0.021096229553222656,0.9759276193268105,2.3298659e-05,0.1
7,200,20,10.220562934875488,0.04212594032287598,0.9872695639746688,1.4604814e-05,0.1
0,200,30,49.982434034347534,0.08533883094787598,0.9995643523239691,9.91637e-06,0.1
1,200,30,49.982434034347534,0.04363417625427246,0.9898331250829204,1.0352239e-05,0.1
2,200,30,49.982434034347534,0.027511119842529297,0.9971670234057373,2.7394622e-06,0.1
3,200,30,49.982434034347534,0.023541927337646484,0.9920012950944388,3.4235215e-06,0.1
4,200,30,49.982434034347534,0.0325319766998291,0.14949757854249449,0.0020891724,0.1
5,200,30,49.982434034347534,0.02976512908935547,0.1309155579899782,0.0021637718,0.1
6,200,30,49.982434034347534,0.028539180755615234,0.9746075222367756,1.5923584e-05,0.1
7,200,30,49.982434034347534,0.04657888412475586,0.9830168634005776,1.186252e-05,0.1
0,200,40,157.42070078849792,0.15185284614562988,0.9980591583381183,7.197073e-06,0.1
1,200,40,157.42070078849792,0.04590415954589844,0.9905617001450607,7.700894e-06,0.1
2,200,40,157.42070078849792,0.05458974838256836,0.999196552698922,1.9932156e-06,0.1
3,200,40,157.42070078849792,0.050917863845825195,0.9922749058403906,2.4990075e-06,0.1
4,200,40,157.42070078849792,0.08015322685241699,0.11132936321471279,0.0011927497,0.1
5,200,40,157.42070078849792,0.0415189266204834,0.15634141594384587,0.0012088657,0.1
6,200,40,157.42070078849792,0.046051740646362305,0.973347859498455,1.1721893e-05,0.1
7,200,40,157.42070078849792,0.05096769332885742,0.986589257922528,8.747153e-06,0.1
0,200,50,578.9555928707123,2.022380828857422,0.9956320369805577,6.0003117e-06,0.1
1,200,50,578.9555928707123,0.1838841438293457,0.9911249817697043,6.104072e-06,0.1
2,200,50,578.9555928707123,0.15179967880249023,0.9962350513974313,1.5744539e-06,0.1
3,200,50,578.9555928707123,0.14788103103637695,0.9899095580863146,1.8638137e-06,0.1
4,200,50,578.9555928707123,0.19661998748779297,0.12824232727415105,0.0007667687,0.1
5,200,50,578.9555928707123,0.14410066604614258,0.14077719202149785,0.0007790855,0.1
6,200,50,578.9555928707123,0.2005019187927246,0.9751803185976926,7.735022e-06,0.1
7,200,50,578.9555928707123,0.25378990173339844,0.9894538811001724,6.2014064e-06,0.1
0,200,10,1.6341619491577148,0.033950090408325195,1.0265076731777663,0.0013248286,1
1,200,10,1.6341619491577148,0.008239030838012695,1.0083436046649334,0.0013731419,1
2,200,10,1.6341619491577148,0.006440877914428711,0.999424444207592,0.00040812316,1
3,200,10,1.6341619491577148,0.05911397933959961,0.9957004424380596,0.0004470885,1
4,200,10,1.6341619491577148,0.009943008422851562,0.2771741146069979,0.0027635398,1
5,200,10,1.6341619491577148,0.007345914840698242,0.2719418533179842,0.020509506,1
6,200,10,1.6341619491577148,0.009670019149780273,0.9764099560670764,0.0012934353,1
7,200,10,1.6341619491577148,0.0071299076080322266,0.9758130266098285,0.0015414899,1
0,200,30,81.80678915977478,0.179307222366333,1.012792776073957,0.00097158225,1
1,200,30,81.80678915977478,0.05903315544128418,0.983872901707675,0.0010202125,1
2,200,30,81.80678915977478,0.09902501106262207,1.0034131598267721,0.00025861696,1
3,200,30,81.80678915977478,0.10282588005065918,0.9781680756450322,0.00029658928,1
4,200,30,81.80678915977478,0.1280810832977295,0.2335585448965586,0.0030635665,1
5,200,30,81.80678915977478,0.10100722312927246,0.00016993302825086444,0.0032771477,1
6,200,30,81.80678915977478,0.1183617115020752,0.9697712813823879,0.0009014487,1
7,200,30,81.80678915977478,0.10448884963989258,0.9695793761281762,0.0009791987,1
0,200,40,313.9318001270294,1.4100608825683594,0.9976067930341557,0.00075988146,1
1,200,40,313.9318001270294,0.14302301406860352,0.9713099904873411,0.00076651946,1
2,200,40,313.9318001270294,0.044135093688964844,0.9973548450476821,0.00019733846,1
3,200,40,313.9318001270294,0.04938912391662598,0.9690023299244459,0.00023619983,1
4,200,40,313.9318001270294,0.04318070411682129,0.04514757679523088,0.0019407246,1
5,200,40,313.9318001270294,0.0500340461730957,0.0002083386126311775,0.002124827,1
6,200,40,313.9318001270294,0.05511188507080078,0.9723884698170487,0.0008061263,1
7,200,40,313.9318001270294,0.05194997787475586,0.9981807502580725,0.00075173914,1
0,200,50,683.125284910202,2.7743968963623047,0.9967302329126101,0.0006073612,1
