problem_id,grid_size,N,compilation_time,reconstruction_time,fidelity,L2,noise
5,100,10,1.84,3.450744152069092,0.7330480001608932,0.0024125315320501616,0.1
5,100,20,1.84,7.9150919914245605,0.9977049759354194,2.2875144419488474e-05,0.1
5,100,30,1.84,15.807500123977661,0.8249877488258022,0.00013446164718919142,0.1
6,100,10,1.84,3.478433132171631,0.6934589191742625,0.003252556619048511,0.1
6,100,20,1.84,8.017859935760498,0.7938475721498799,0.0005739326329041051,0.1
6,100,30,1.84,19.165248155593872,0.009732788035313626,0.0022220124304514533,0.1
7,100,10,1.84,3.8752949237823486,0.9975632501360797,8.416341534066151e-05,0.1
7,100,20,1.84,7.29895806312561,0.5826012704104196,0.0012025817218761703,0.1
7,100,30,1.84,20.164143085479736,0.909927674355266,5.837152770035016e-05,0.1
0,100,10,1.84,3.35068416595459,0.4211644893962094,0.007613331853988901,1
0,100,20,1.84,7.558037996292114,0.3655550421262769,0.002081870788587355,1
0,100,30,1.84,15.90248990058899,0.05547416104003323,0.0012015953334133184,1
1,100,10,1.84,3.2426350116729736,0.45514123540545653,0.007134257923785696,1
1,100,20,1.84,7.251896858215332,0.5121242783694429,0.0015749623769188363,1
1,100,30,1.84,14.272600173950195,0.36833169124307374,0.000907232028740648,1
2,100,10,1.84,3.205821990966797,0.5715775746448515,0.0032209076427285903,1
2,100,20,1.84,7.195365905761719,0.5987929149747816,0.0006952035442660584,1
2,100,30,1.84,17.08104395866394,0.9654149190971103,6.894037518371886e-05,1
3,100,10,1.84,3.360448122024536,0.7308006330162536,0.001832649871324339,1
3,100,20,1.84,9.417426109313965,0.4371802542036641,0.0010493824697020886,1
3,100,30,1.84,16.29141616821289,0.4625901442179711,0.00040986257553768835,1
4,100,10,1.84,3.3416287899017334,0.3539060723175235,0.0016631587455695621,1
4,100,20,1.84,7.818069934844971,0.49257080697261846,0.001552459263754937,1
4,100,30,1.84,15.225503921508789,0.42599683369681546,0.000818676204883676,1
5,100,10,1.84,3.5168347358703613,0.395494488160457,0.008247083256386489,1
5,100,20,1.84,7.362674951553345,0.2904758782339862,0.002393994738250289,1
5,100,30,1.84,15.506330728530884,0.2184467946080002,0.0011092507695773448,1
6,100,10,1.84,3.3984830379486084,0.6935587606931163,0.00797718440557627,1
6,100,20,1.84,7.2935731410980225,0.535823760247633,0.0015952595642493828,1
6,100,30,1.84,18.900374174118042,0.2920950568446327,0.0010473840760006625,1
7,100,10,1.84,4.078956127166748,0.9225645971982288,0.001372892595917759,1
7,100,20,1.84,7.699930906295776,0.9432958369198261,0.0005509796054647289,1
7,100,30,1.84,19.17549419403076,0.24105891062962684,0.0010983010376551256,1
2,100,30,1.84,29.97692584991455,0.9654301214895977,1.396851441539124e-05,0.001
2,100,30,1.84,17.761244773864746,0.9981883055794276,7.161684335056832e-06,0.05
2,100,30,1.84,19.080100774765015,0.9714190086693097,1.3898780963652803e-05,0.15
2,100,30,1.84,15.368317127227783,0.7133905923665015,0.00017322693441419303,0.2
2,100,30,1.84,19.73424530029297,0.9867482437068573,4.53114953594738e-05,0.25
2,100,30,1.84,17.723459720611572,0.929641166671985,4.452381128696173e-05,0.5
2,100,30,1.84,16.068809032440186,0.508129741532943,0.0003655916636455726,0.75
2,100,30,1.84,18.30749797821045,0.40730685408345857,0.0005155128842870212,1.5
2nofilt,100,30,1.84,17.381611585617065,1.000000753615315,1.7854102326735842e-09,0.001
2nofilt,100,30,1.84,16.709717750549316,0.9907906440945192,3.522173910389371e-07,0.01
2nofilt,100,30,1.84,18.900026082992554,0.9585456051002095,6.880097327368342e-06,0.05
2nofilt,100,30,1.84,21.174448013305664,0.9771700023678798,8.056154356662257e-05,0.1
2nofilt,100,30,1.84,17.214454650878906,0.07641377537912251,0.0011315674826044334,0.15
2nofilt,100,30,1.84,25.811157941818237,0.9921272928396441,1.941836734405337e-05,0.2
2nofilt,100,30,1.84,19.144856929779053,0.6896399833976059,0.0001978719254019248,0.25
2nofilt,100,30,1.84,19.699382066726685,0.6067342757720131,0.00028998711939453404,0.5
2nofilt,100,30,1.84,18.04701280593872,0.3806880984957571,0.0005060691376052276,0.75
2nofilt,100,30,1.84,18.68700098991394,0.4864502473933008,0.0004096095195999895,1
2nofilt,100,30,1.84,20.550174951553345,0.3796651767712179,0.0005335012124033073,1.5
wigner_fock_onenofilt,100,10,1.84,93.21571278572083,0.010599561530627959,0.014284050265388405,0
wigner_fock_onenofilt,100,10,1.84,94.5947482585907,0.010599561530627959,0.014284050265388405,0
