problem_id,grid_size,N,compilation_time,reconstruction_time,fidelity,L2,noise
3,100,40,0.057775259017944336,15.023445129394531,0.8583805035101404,0.00023020075136958695,1
3,100,50,0.05498194694519043,55.36874580383301,1.0826575293229026,0.0005979401624215875,1
4,100,10,0.005772113800048828,0.34271883964538574,0.38631483874824946,0.0007645361197534496,1
4,100,20,0.010020017623901367,1.961364984512329,1.0222900118632252,0.0016029459077793223,1
4,100,30,0.019585847854614258,10.340643167495728,0.9771875025344221,0.0011893429777953344,1
4,100,40,0.03568100929260254,17.807448148727417,0.9761730352315565,0.0015809756649641975,1
4,100,50,0.06971073150634766,240.8643171787262,1.0815242696447598,0.004546393132145407,1
5,100,10,0.0032546520233154297,3.134589910507202,0.7553817311875655,0.0035026701907455654,1
5,100,20,0.009067058563232422,42.624064922332764,0.9070876803274096,0.0020876805790208974,1
5,100,30,0.018979787826538086,171.42337918281555,1.0030790395795746,0.002913504637613413,1
5,100,40,0.03960609436035156,224.48865580558777,0.5894128868223796,0.0006896615389875818,1
5,100,50,0.0744938850402832,671.9784257411957,0.7048268912848311,0.0015513386306479434,1
6,100,10,0.008931159973144531,0.9248578548431396,0.8073420272329862,0.001405177491653165,1
6,100,20,0.011609077453613281,8.535664796829224,0.9625457581400998,0.0007929910092385618,1
6,100,30,0.018900156021118164,20.29275107383728,1.4932903242424318,0.010748054980688409,1
6,100,40,0.04080390930175781,265.63542008399963,1.0317004831047814,0.0016377905431193068,1
6,100,50,0.04550004005432129,399.4666829109192,0.9663243591898131,0.00113448761863242,1
7,100,10,0.002321958541870117,0.008160114288330078,0.8542145555982842,0.0011488519989597816,1
7,100,20,0.007858991622924805,0.551400899887085,0.9919827003643299,0.0008423408278954654,1
7,100,30,0.025658845901489258,5.309257984161377,0.9618820988099264,0.001157402066145461,1
7,100,40,0.03073287010192871,39.04477310180664,1.0350649517296837,0.0013428830299620797,1
7,100,50,0.06332588195800781,63.37786793708801,0.8192805905127383,0.00045915571422121867,1
0,100,10,0.30063796043395996,0.013860225677490234,1.099611050082297,0.001450280362047886,1
0,100,20,4.382773160934448,0.19296693801879883,1.006677842148487,0.0008131280474399244,1
0,100,30,21.71146321296692,1.0485827922821045,0.8622330253646788,0.0004963552054296407,1
0,100,40,77.74599480628967,3.985692024230957,0.8507677876113056,0.0005472725315047334,1
0,100,50,231.45444989204407,15.087742805480957,1.2976502081361423,0.003059186246402311,1
2,100,30,22.086740255355835,9.43891191482544,1.0023899468722712,0.0003209134923191332,0.001
2,100,30,0.026731014251708984,9.355522155761719,1.0026199727412892,0.00032197598709678214,0.01
2,100,30,0.027180194854736328,5.844632625579834,1.0003074637372462,0.00031975531035464635,0.05
2,100,30,0.014256000518798828,11.04939603805542,1.002728647608037,0.0003208340734527574,0.1
2,100,30,0.024547100067138672,6.811316013336182,1.0065593394358128,0.00033608908521185924,0.15
2,100,30,0.018590211868286133,8.765316724777222,1.0101971017561286,0.00034221188511559966,0.2
2,100,30,0.026661157608032227,7.3926310539245605,0.9672671917186954,0.0002863725996993955,0.25
2,100,30,0.017701148986816406,6.569868803024292,1.032132329104439,0.0004433044547742398,0.5
2,100,30,0.01738595962524414,5.534556865692139,1.0174541699468402,0.0004803252486819501,0.75
2,100,30,0.032688140869140625,7.2305097579956055,1.0760911565807456,0.0006780960500028917,1
2,100,30,0.018410921096801758,9.112086057662964,1.049130001062799,0.0009419180065927743,1.5
2nofilt,100,30,22.397186994552612,5.833337068557739,1.002369539559719,0.0003211816515920769,0.001
2nofilt,100,30,0.01701498031616211,19.786668062210083,0.9991200540950674,0.0003158445654636903,0.01
2nofilt,100,30,0.023305177688598633,11.39764404296875,0.9918754183294413,0.00030574923309866864,0.05
2nofilt,100,30,0.018289804458618164,11.420998811721802,0.9762551481926436,0.0002989175731258534,0.1
2nofilt,100,30,0.017290115356445312,6.2586469650268555,1.0293447332475334,0.0004070366498039985,0.15
2nofilt,100,30,0.02394413948059082,12.398540735244751,1.0206244118635968,0.0003975687694272207,0.2
2nofilt,100,30,0.023151159286499023,10.883940935134888,1.0615889973430892,0.0005116410002737906,0.25
2nofilt,100,30,0.023571014404296875,12.747668981552124,1.050537157788637,0.000825479442203827,0.5
2nofilt,100,30,0.021489381790161133,9.391793966293335,0.8060914703927369,0.0004971400423450112,0.75
2nofilt,100,30,0.01625204086303711,6.212778091430664,1.092953573155333,0.002421064865690351,1
2nofilt,100,30,0.02157735824584961,6.761943817138672,0.9873206102122074,0.0032521993877077274,1.5
